AERONET Data Download (Version 3 Direct Sun)
AERONET Version 3
Version 3: AOD Level 1.0
The following data are unscreened and may not have final calibration applied.
Contact: PI=Pawan_Gupta; PI Email=pawan.gupta@nasa.gov
AERONET_Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_865nm,AOD_779nm,AOD_675nm,AOD_667nm,AOD_620nm,AOD_560nm,AOD_555nm,AOD_551nm,AOD_532nm,AOD_531nm,AOD_510nm,AOD_500nm,AOD_490nm,AOD_443nm,AOD_440nm,AOD_412nm,AOD_400nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),AOD_681nm,AOD_709nm,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,Triplet_Variability_1640,Triplet_Variability_1020,Triplet_Variability_870,Triplet_Variability_865,Triplet_Variability_779,Triplet_Variability_675,Triplet_Variability_667,Triplet_Variability_620,Triplet_Variability_560,Triplet_Variability_555,Triplet_Variability_551,Triplet_Variability_532,Triplet_Variability_531,Triplet_Variability_510,Triplet_Variability_500,Triplet_Variability_490,Triplet_Variability_443,Triplet_Variability_440,Triplet_Variability_412,Triplet_Variability_400,Triplet_Variability_380,Triplet_Variability_340,Triplet_Variability_Precipitable_Water(cm),Triplet_Variability_681,Triplet_Variability_709,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,440-675_Angstrom_Exponent[Polar],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),Solar_Zenith_Angle(Degrees),Optical_Air_Mass,Sensor_Temperature(Degrees_C),Ozone(Dobson),NO2(Dobson),Last_Date_Processed,Number_of_Wavelengths,Exact_Wavelengths_of_AOD(um)_1640nm,Exact_Wavelengths_of_AOD(um)_1020nm,Exact_Wavelengths_of_AOD(um)_870nm,Exact_Wavelengths_of_AOD(um)_865nm,Exact_Wavelengths_of_AOD(um)_779nm,Exact_Wavelengths_of_AOD(um)_675nm,Exact_Wavelengths_of_AOD(um)_667nm,Exact_Wavelengths_of_AOD(um)_620nm,Exact_Wavelengths_of_AOD(um)_560nm,Exact_Wavelengths_of_AOD(um)_555nm,Exact_Wavelengths_of_AOD(um)_551nm,Exact_Wavelengths_of_AOD(um)_532nm,Exact_Wavelengths_of_AOD(um)_531nm,Exact_Wavelengths_of_AOD(um)_510nm,Exact_Wavelengths_of_AOD(um)_500nm,Exact_Wavelengths_of_AOD(um)_490nm,Exact_Wavelengths_of_AOD(um)_443nm,Exact_Wavelengths_of_AOD(um)_440nm,Exact_Wavelengths_of_AOD(um)_412nm,Exact_Wavelengths_of_AOD(um)_400nm,Exact_Wavelengths_of_AOD(um)_380nm,Exact_Wavelengths_of_AOD(um)_340nm,Exact_Wavelengths_of_PW(um)_935nm,Exact_Wavelengths_of_AOD(um)_681nm,Exact_Wavelengths_of_AOD(um)_709nm,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty
UCSB,04:03:2026,22:37:21,63,63.942604,0.467718,0.484962,0.486189,-999.000000,-999.000000,0.493119,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.526449,-999.000000,-999.000000,0.542864,-999.000000,-999.000000,0.573497,0.579697,1.763150,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.052973,0.056793,0.044296,-999.000000,-999.000000,0.050835,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.069878,-999.000000,-999.000000,0.056195,-999.000000,-999.000000,0.073123,0.063782,0.379623,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.166982,0.310995,0.223228,0.146346,0.260844,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,53.255831,1.668543,21.300000,318.723129,0.172486,05:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,04:03:2026,22:42:21,63,63.946076,0.341212,0.376684,0.359788,-999.000000,-999.000000,0.356199,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.366807,-999.000000,-999.000000,0.398380,-999.000000,-999.000000,0.407699,0.423652,1.480567,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.192445,0.166876,0.154902,-999.000000,-999.000000,0.131708,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.109108,-999.000000,-999.000000,0.113778,-999.000000,-999.000000,0.087055,0.097125,0.359030,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.129080,0.375807,0.232071,0.036960,0.233304,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,54.024138,1.699065,21.100000,318.725173,0.172487,05:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,04:03:2026,22:47:20,63,63.949537,0.348948,0.371905,0.380035,-999.000000,-999.000000,0.390615,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.427975,-999.000000,-999.000000,0.448398,-999.000000,-999.000000,0.471527,0.485061,1.672042,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.051278,0.027122,0.065420,-999.000000,-999.000000,0.072916,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.071484,-999.000000,-999.000000,0.075900,-999.000000,-999.000000,0.049007,0.053149,0.189253,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.247506,0.349927,0.318921,0.217866,0.306249,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,54.803987,1.731527,21.200000,318.727210,0.172487,05:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,04:03:2026,22:52:20,63,63.953009,0.331620,0.364544,0.360845,-999.000000,-999.000000,0.370680,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.417295,-999.000000,-999.000000,0.430550,-999.000000,-999.000000,0.480574,0.497547,1.780647,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.174365,0.163005,0.145908,-999.000000,-999.000000,0.130636,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.099763,-999.000000,-999.000000,0.109715,-999.000000,-999.000000,0.077427,0.070405,0.343917,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.277254,0.516527,0.357623,0.267247,0.570351,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,55.599959,1.766303,21.000000,318.729254,0.172488,05:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,04:03:2026,22:57:20,63,63.956481,0.406512,0.434777,0.419882,-999.000000,-999.000000,0.419945,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.449434,-999.000000,-999.000000,0.469871,-999.000000,-999.000000,0.493425,0.508175,1.653973,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.061837,0.040285,0.065649,-999.000000,-999.000000,0.063324,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.053933,-999.000000,-999.000000,0.056150,-999.000000,-999.000000,0.042672,0.043626,0.193423,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.167921,0.337265,0.255809,0.126373,0.304875,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,56.408857,1.803462,20.800000,318.731298,0.172489,05:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,04:03:2026,23:02:20,63,63.959954,0.306606,0.338086,0.333808,-999.000000,-999.000000,0.343676,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.378647,-999.000000,-999.000000,0.398578,-999.000000,-999.000000,0.436874,0.453825,1.667553,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.105726,0.090733,0.101795,-999.000000,-999.000000,0.102113,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.098873,-999.000000,-999.000000,0.097282,-999.000000,-999.000000,0.128511,0.139239,0.505692,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.264614,0.519697,0.341875,0.231136,0.509203,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,57.230092,1.843197,20.700000,318.733343,0.172490,05:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,04:03:2026,23:07:21,63,63.963437,0.181384,0.217274,0.220810,-999.000000,-999.000000,0.229978,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.260435,-999.000000,-999.000000,0.286758,-999.000000,-999.000000,0.332254,0.364496,1.632334,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.027271,0.014800,0.030849,-999.000000,-999.000000,0.030485,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.034488,-999.000000,-999.000000,0.030146,-999.000000,-999.000000,0.112906,0.152958,0.300739,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.377529,0.883214,0.497148,0.302411,0.932252,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,58.065893,1.885872,21.000000,318.735393,0.172491,05:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,04:03:2026,23:12:20,63,63.966898,0.214403,0.250039,0.251402,-999.000000,-999.000000,0.262051,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.298872,-999.000000,-999.000000,0.319015,-999.000000,-999.000000,0.353348,0.371667,1.621656,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.017094,0.009552,0.017408,-999.000000,-999.000000,0.019457,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.021710,-999.000000,-999.000000,0.017913,-999.000000,-999.000000,0.031346,0.033249,0.096753,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.356781,0.607393,0.455446,0.317029,0.596991,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,58.907330,1.931293,21.300000,318.737431,0.172492,05:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,04:03:2026,23:21:32,63,63.973287,0.563506,0.571670,0.550728,-999.000000,-999.000000,0.548102,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.573367,-999.000000,-999.000000,0.587839,-999.000000,-999.000000,0.607855,0.617834,1.603553,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.195680,0.192238,0.154497,-999.000000,-999.000000,0.130414,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.101701,-999.000000,-999.000000,0.109541,-999.000000,-999.000000,0.075841,0.066586,0.342871,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.099970,0.211486,0.161041,0.075364,0.194561,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,60.488320,2.024023,21.700000,318.741192,0.172493,05:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,04:03:2026,23:31:09,63,63.979965,0.369085,0.386366,0.383061,-999.000000,-999.000000,0.386917,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.410090,-999.000000,-999.000000,0.430201,-999.000000,-999.000000,0.440258,0.451817,1.573144,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.093958,0.084091,0.085118,-999.000000,-999.000000,0.081047,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.069822,-999.000000,-999.000000,0.073431,-999.000000,-999.000000,0.058590,0.059978,0.245919,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.167774,0.253786,0.237964,0.125645,0.187795,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,62.176342,2.135212,21.500000,318.745123,0.172495,05:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,04:03:2026,23:40:26,63,63.986412,0.605205,0.602869,0.579865,-999.000000,-999.000000,0.566927,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.575929,-999.000000,-999.000000,0.593110,-999.000000,-999.000000,0.606221,0.622113,1.599281,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.120963,0.125245,0.094167,-999.000000,-999.000000,0.077238,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.090975,-999.000000,-999.000000,0.075801,-999.000000,-999.000000,0.098567,0.090590,0.523707,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.030083,0.184220,0.095949,-0.010277,0.182631,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,63.837211,2.259149,20.900000,318.748919,0.172497,05:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,04:03:2026,23:57:20,63,63.998148,0.386808,0.396106,0.395882,-999.000000,-999.000000,0.399917,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.428100,-999.000000,-999.000000,0.444879,-999.000000,-999.000000,0.462799,0.472615,1.676085,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.062525,0.046520,0.064869,-999.000000,-999.000000,0.069214,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.065775,-999.000000,-999.000000,0.069597,-999.000000,-999.000000,0.039348,0.029974,0.219130,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.174919,0.281235,0.244847,0.144322,0.235966,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,66.931038,2.538915,20.100000,318.755828,0.172500,05:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,04:03:2026,23:59:21,63,63.999549,0.465809,0.470106,0.459210,-999.000000,-999.000000,0.456992,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.477790,-999.000000,-999.000000,0.495744,-999.000000,-999.000000,0.520295,0.537544,1.674531,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.070787,0.053696,0.075930,-999.000000,-999.000000,0.083138,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.099744,-999.000000,-999.000000,0.089322,-999.000000,-999.000000,0.097893,0.088535,0.474467,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.112098,0.308475,0.182572,0.074218,0.314071,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,67.305724,2.578066,20.300000,318.756652,0.172500,05:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,05:03:2026,00:02:06,64,64.001458,0.655795,0.640478,0.628147,-999.000000,-999.000000,0.619618,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.634528,-999.000000,-999.000000,0.649267,-999.000000,-999.000000,0.664577,0.675273,1.639038,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.070667,0.051932,0.076578,-999.000000,-999.000000,0.090801,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.128385,-999.000000,-999.000000,0.110056,-999.000000,-999.000000,0.130867,0.121546,0.652459,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.048804,0.166938,0.103783,0.020226,0.152314,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,67.818412,2.633805,20.200000,318.757776,0.172500,05:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,05:03:2026,00:07:06,64,64.004931,0.685874,0.663366,0.656360,-999.000000,-999.000000,0.648779,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.661796,-999.000000,-999.000000,0.674411,-999.000000,-999.000000,0.680474,0.687380,1.574448,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.096461,0.094030,0.091623,-999.000000,-999.000000,0.088417,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.069451,-999.000000,-999.000000,0.081279,-999.000000,-999.000000,0.023111,0.033616,0.137473,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.040181,0.099487,0.086127,0.016554,0.072952,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,68.755571,2.742701,20.000000,318.759820,0.172501,05:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,05:03:2026,00:09:07,64,64.006331,0.883895,0.842392,0.825269,-999.000000,-999.000000,0.807127,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.814547,-999.000000,-999.000000,0.820982,-999.000000,-999.000000,0.835816,0.840698,1.604136,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.090249,0.087300,0.064563,-999.000000,-999.000000,0.044414,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.008900,-999.000000,-999.000000,0.024127,-999.000000,-999.000000,0.042942,0.048410,0.210904,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-0.004749,0.093908,0.038085,-0.021956,0.093539,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,69.135320,2.789626,20.000000,318.760645,0.172502,05:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,05:03:2026,00:12:06,64,64.008403,0.394166,0.401758,0.400573,-999.000000,-999.000000,0.403450,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.426415,-999.000000,-999.000000,0.443559,-999.000000,-999.000000,0.461293,0.474206,1.536331,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.046234,0.048118,0.036497,-999.000000,-999.000000,0.031754,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.036816,-999.000000,-999.000000,0.028755,-999.000000,-999.000000,0.053419,0.058362,0.219595,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.149756,0.283583,0.214697,0.115415,0.258940,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,69.698889,2.862508,19.900000,318.761864,0.172502,05:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,05:03:2026,00:15:12,64,64.010556,0.343696,0.350586,0.351931,-999.000000,-999.000000,0.356145,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.382252,-999.000000,-999.000000,0.397923,-999.000000,-999.000000,0.419928,0.433911,1.544261,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.046547,0.044026,0.040038,-999.000000,-999.000000,0.035228,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.024220,-999.000000,-999.000000,0.029399,-999.000000,-999.000000,0.013627,0.014370,0.080880,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.183785,0.340348,0.254811,0.152322,0.336742,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,70.286691,2.942961,19.900000,318.763132,0.172503,05:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,05:03:2026,00:24:32,64,64.017037,0.790392,0.767719,0.745751,-999.000000,-999.000000,0.731198,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.737146,-999.000000,-999.000000,0.752153,-999.000000,-999.000000,0.763053,0.775082,1.455375,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.124664,0.118043,0.112650,-999.000000,-999.000000,0.105708,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.091220,-999.000000,-999.000000,0.097855,-999.000000,-999.000000,0.070960,0.064793,0.377043,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.010296,0.124069,0.059004,-0.019487,0.115116,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,72.069399,3.219026,20.100000,318.766947,0.172504,05:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,05:03:2026,00:40:41,64,64.028252,0.325210,0.330975,0.321124,-999.000000,-999.000000,0.317783,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.330315,-999.000000,-999.000000,0.347734,-999.000000,-999.000000,0.357351,0.369742,1.354339,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.096930,0.086628,0.081610,-999.000000,-999.000000,0.076177,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.073080,-999.000000,-999.000000,0.070014,-999.000000,-999.000000,0.073932,0.071465,0.409597,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.110457,0.281584,0.195736,0.053541,0.234423,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,75.194404,3.860370,19.600000,318.773550,0.172507,05:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
